Class_Code,Class_Nbr,Course_Title,Units,Teaching_Staff,Quota_s_,Vacancy,Course_Component,Section_Code,Language,Period,Room,Meeting_Date,Add_Consent,Drop_Consent,Course_Offering_Dept,Period_sql,day_num,start_time,end_time
ACCT3152B,6713,Company Law 公司法,3.00,- Dr. SO Lok Kan,75,0,LEC,B,E,We 09:30AM - 12:15PM,ARC_G03,"5/2, 12/2, 19/2, 26/2",,,Sch of Accountancy,We_09_30AM___12_15PM,3.0,930.0,1215.0
ACCT3152B,6713,Company Law 公司法,3.00,- Dr. SO Lok Kan,75,0,LEC,B,E,We 09:30AM - 12:15PM,ARC_G03,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Sch of Accountancy,We_09_30AM___12_15PM,3.0,930.0,1215.0
ACCT3152C,6481,Company Law 公司法,3.00,- Dr. SO Lok Kan,65,21,LEC,C,E,Fr 08:30AM - 11:15AM,WMY_301,"10/1, 17/1, 24/1",,,Sch of Accountancy,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
ACCT3152C,6481,Company Law 公司法,3.00,- Dr. SO Lok Kan,65,21,LEC,C,E,Fr 08:30AM - 11:15AM,WMY_301,"7/2, 14/2, 21/2, 28/2",,,Sch of Accountancy,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
ACCT3152C,6481,Company Law 公司法,3.00,- Dr. SO Lok Kan,65,21,LEC,C,E,Fr 08:30AM - 11:15AM,WMY_301,"14/3, 21/3, 28/3",,,Sch of Accountancy,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
ACCT3152C,6481,Company Law 公司法,3.00,- Dr. SO Lok Kan,65,21,LEC,C,E,Fr 08:30AM - 11:15AM,WMY_301,11/4,,,Sch of Accountancy,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
ACCT3161C,6417,Taxation 稅務學,3.00,- Professor SHAO Xinyuan,60,16,LEC,C,E,Mo 12:30PM - 03:15PM,WMY_305,"6/1, 13/1, 20/1, 27/1",,,Sch of Accountancy,Mo_12_30PM___03_15PM,1.0,1230.0,1515.0
ACCT3161C,6417,Taxation 稅務學,3.00,- Professor SHAO Xinyuan,60,16,LEC,C,E,Mo 12:30PM - 03:15PM,WMY_305,"10/2, 17/2, 24/2",,,Sch of Accountancy,Mo_12_30PM___03_15PM,1.0,1230.0,1515.0
ACCT3161C,6417,Taxation 稅務學,3.00,- Professor SHAO Xinyuan,60,16,LEC,C,E,Mo 12:30PM - 03:15PM,WMY_305,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Sch of Accountancy,Mo_12_30PM___03_15PM,1.0,1230.0,1515.0
ACCT3161D,6377,Taxation 稅務學,3.00,- Professor SHAO Xinyuan,50,25,LEC,D,E,Tu 10:30AM - 01:15PM,ELB_LT3,"7/1, 14/1, 21/1",,,Sch of Accountancy,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
ACCT3161D,6377,Taxation 稅務學,3.00,- Professor SHAO Xinyuan,50,25,LEC,D,E,Tu 10:30AM - 01:15PM,ELB_LT3,"4/2, 11/2, 18/2, 25/2",,,Sch of Accountancy,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
ACCT3161D,6377,Taxation 稅務學,3.00,- Professor SHAO Xinyuan,50,25,LEC,D,E,Tu 10:30AM - 01:15PM,ELB_LT3,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Sch of Accountancy,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
ACCT4001E,8927,Cap Proj: Bus Ethics & Entrep 頂點項目：商業道德與企業研究,2.00,- Professor YANG Yucheng,70,27,PRJ,EJ01,E,Mo 02:30PM - 04:15PM,WLS_LG204,"6/1, 13/1, 20/1, 27/1",Yes,,Sch of Accountancy,Mo_02_30PM___04_15PM,1.0,1430.0,1615.0
ACCT4001E,8927,Cap Proj: Bus Ethics & Entrep 頂點項目：商業道德與企業研究,2.00,- Professor YANG Yucheng,70,27,PRJ,EJ01,E,Mo 02:30PM - 04:15PM,WLS_LG204,"10/2, 17/2, 24/2",Yes,,Sch of Accountancy,Mo_02_30PM___04_15PM,1.0,1430.0,1615.0
ACCT4001E,8927,Cap Proj: Bus Ethics & Entrep 頂點項目：商業道德與企業研究,2.00,- Professor YANG Yucheng,70,27,PRJ,EJ01,E,Mo 02:30PM - 04:15PM,WLS_LG204,"10/3, 17/3",Yes,,Sch of Accountancy,Mo_02_30PM___04_15PM,1.0,1430.0,1615.0
ACCT4001E,8927,Cap Proj: Bus Ethics & Entrep 頂點項目：商業道德與企業研究,2.00,- Professor YANG Yucheng,70,27,PRJ,EJ01,E,Mo 02:30PM - 04:15PM,FYB_LT4,24/3,Yes,,Sch of Accountancy,Mo_02_30PM___04_15PM,1.0,1430.0,1615.0
ACCT4001E,8927,Cap Proj: Bus Ethics & Entrep 頂點項目：商業道德與企業研究,2.00,- Professor YANG Yucheng,70,27,PRJ,EJ01,E,Mo 02:30PM - 04:15PM,WLS_LG204,"31/3, 7/4, 14/4",Yes,,Sch of Accountancy,Mo_02_30PM___04_15PM,1.0,1430.0,1615.0
ACCT4001F,8928,Cap Proj: Bus Ethics & Entrep 頂點項目：商業道德與企業研究,2.00,- Professor YANG Yucheng,70,15,PRJ,FJ01,E,Tu 02:30PM - 04:15PM,ELB_405,"7/1, 14/1, 21/1",Yes,,Sch of Accountancy,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
ACCT4001F,8928,Cap Proj: Bus Ethics & Entrep 頂點項目：商業道德與企業研究,2.00,- Professor YANG Yucheng,70,15,PRJ,FJ01,E,Tu 02:30PM - 04:15PM,ELB_405,"4/2, 11/2, 18/2, 25/2",Yes,,Sch of Accountancy,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
ACCT4001F,8928,Cap Proj: Bus Ethics & Entrep 頂點項目：商業道德與企業研究,2.00,- Professor YANG Yucheng,70,15,PRJ,FJ01,E,Tu 02:30PM - 04:15PM,ELB_405,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",Yes,,Sch of Accountancy,Tu_02_30PM___04_15PM,2.0,1430.0,1615.0
ACCT4111C,4922,Advanced Financial Accounting 高級財務會計,3.00,- Mr. LEUNG Yiu Wing Eric,50,0,LEC,C,E,Th 10:30AM - 01:15PM,YIA_201,"9/1, 16/1, 23/1",,,Sch of Accountancy,Th_10_30AM___01_15PM,4.0,1030.0,1315.0
ACCT4111C,4922,Advanced Financial Accounting 高級財務會計,3.00,- Mr. LEUNG Yiu Wing Eric,50,0,LEC,C,E,Th 10:30AM - 01:15PM,YIA_201,"6/2, 13/2, 20/2, 27/2",,,Sch of Accountancy,Th_10_30AM___01_15PM,4.0,1030.0,1315.0
ACCT4111C,4922,Advanced Financial Accounting 高級財務會計,3.00,- Mr. LEUNG Yiu Wing Eric,50,0,LEC,C,E,Th 10:30AM - 01:15PM,YIA_201,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Sch of Accountancy,Th_10_30AM___01_15PM,4.0,1030.0,1315.0
ACCT4111D,8850,Advanced Financial Accounting 高級財務會計,3.00,- Mr. LEUNG Yiu Wing Eric,50,0,LEC,D,E,We 09:30AM - 12:15PM,YIA_201,"8/1, 15/1, 22/1",,,Sch of Accountancy,We_09_30AM___12_15PM,3.0,930.0,1215.0
ACCT4111D,8850,Advanced Financial Accounting 高級財務會計,3.00,- Mr. LEUNG Yiu Wing Eric,50,0,LEC,D,E,We 09:30AM - 12:15PM,YIA_201,"5/2, 12/2, 19/2, 26/2",,,Sch of Accountancy,We_09_30AM___12_15PM,3.0,930.0,1215.0
ACCT4111D,8850,Advanced Financial Accounting 高級財務會計,3.00,- Mr. LEUNG Yiu Wing Eric,50,0,LEC,D,E,We 09:30AM - 12:15PM,YIA_201,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Sch of Accountancy,We_09_30AM___12_15PM,3.0,930.0,1215.0
ACCT4131D,8190,Auditing 審計學,3.00,- Dr. WONG Ka Lok,50,0,LEC,D,E,Mo 09:30AM - 12:15PM,FYB_UG01,"6/1, 13/1, 20/1, 27/1",,,Sch of Accountancy,Mo_09_30AM___12_15PM,1.0,930.0,1215.0
ACCT4131D,8190,Auditing 審計學,3.00,- Dr. WONG Ka Lok,50,0,LEC,D,E,Mo 09:30AM - 12:15PM,FYB_UG01,"10/2, 17/2, 24/2",,,Sch of Accountancy,Mo_09_30AM___12_15PM,1.0,930.0,1215.0
ACCT4131D,8190,Auditing 審計學,3.00,- Dr. WONG Ka Lok,50,0,LEC,D,E,Mo 09:30AM - 12:15PM,FYB_UG01,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Sch of Accountancy,Mo_09_30AM___12_15PM,1.0,930.0,1215.0
ACCT4213B,8976,Fin Stat Analysis & Valuation 財務報表分析與估價,3.00,- Professor TSENG Chun Kai,60,21,LEC,B,E,Th 02:30PM - 05:15PM,CYT_203,"9/1, 16/1, 23/1",,,Sch of Accountancy,Th_02_30PM___05_15PM,4.0,1430.0,1715.0
ACCT4213B,8976,Fin Stat Analysis & Valuation 財務報表分析與估價,3.00,- Professor TSENG Chun Kai,60,21,LEC,B,E,Th 02:30PM - 05:15PM,CYT_203,"6/2, 13/2, 20/2, 27/2",,,Sch of Accountancy,Th_02_30PM___05_15PM,4.0,1430.0,1715.0
ACCT4213B,8976,Fin Stat Analysis & Valuation 財務報表分析與估價,3.00,- Professor TSENG Chun Kai,60,21,LEC,B,E,Th 02:30PM - 05:15PM,CYT_203,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Sch of Accountancy,Th_02_30PM___05_15PM,4.0,1430.0,1715.0
ACCT4242A,5988,Acctg Data Analytics for Bus 商業會計數據分析,3.00,- Professor ZHANG Qi,52,14,LEC,A,E,Fr 08:30AM - 11:15AM,YIA_201,"10/1, 17/1, 24/1",,,Sch of Accountancy,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
ACCT4242A,5988,Acctg Data Analytics for Bus 商業會計數據分析,3.00,- Professor ZHANG Qi,52,14,LEC,A,E,Fr 08:30AM - 11:15AM,YIA_201,"7/2, 14/2, 21/2, 28/2",,,Sch of Accountancy,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
ACCT4242A,5988,Acctg Data Analytics for Bus 商業會計數據分析,3.00,- Professor ZHANG Qi,52,14,LEC,A,E,Fr 08:30AM - 11:15AM,YIA_201,"14/3, 21/3, 28/3",,,Sch of Accountancy,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
ACCT4242A,5988,Acctg Data Analytics for Bus 商業會計數據分析,3.00,- Professor ZHANG Qi,52,14,LEC,A,E,Fr 08:30AM - 11:15AM,YIA_201,11/4,,,Sch of Accountancy,Fr_08_30AM___11_15AM,5.0,830.0,1115.0
ACCT4253A,8039,Chinese Legal Env for Business 中國的商業法律環境,3.00,- Dr. LAW Man Wai Anthony,52,3,LEC,A,E,Tu 09:30AM - 12:15PM,WMY_303,"7/1, 14/1, 21/1",,,Sch of Accountancy,Tu_09_30AM___12_15PM,2.0,930.0,1215.0
ACCT4253A,8039,Chinese Legal Env for Business 中國的商業法律環境,3.00,- Dr. LAW Man Wai Anthony,52,3,LEC,A,E,Tu 09:30AM - 12:15PM,WMY_303,"4/2, 11/2, 18/2, 25/2",,,Sch of Accountancy,Tu_09_30AM___12_15PM,2.0,930.0,1215.0
ACCT4253A,8039,Chinese Legal Env for Business 中國的商業法律環境,3.00,- Dr. LAW Man Wai Anthony,52,3,LEC,A,E,Tu 09:30AM - 12:15PM,WMY_303,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Sch of Accountancy,Tu_09_30AM___12_15PM,2.0,930.0,1215.0
ACCT4261A,6712,Taxes and Business Strategy 稅務與商業策略,3.00,- Dr. BUTT Yiu Yu,51,5,LEC,A,E,Th 02:30PM - 05:15PM,LSK_LT2,"9/1, 16/1, 23/1",,,Sch of Accountancy,Th_02_30PM___05_15PM,4.0,1430.0,1715.0
ACCT4261A,6712,Taxes and Business Strategy 稅務與商業策略,3.00,- Dr. BUTT Yiu Yu,51,5,LEC,A,E,Th 02:30PM - 05:15PM,LSK_LT2,"6/2, 13/2, 20/2, 27/2",,,Sch of Accountancy,Th_02_30PM___05_15PM,4.0,1430.0,1715.0
ACCT4261A,6712,Taxes and Business Strategy 稅務與商業策略,3.00,- Dr. BUTT Yiu Yu,51,5,LEC,A,E,Th 02:30PM - 05:15PM,LSK_LT2,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Sch of Accountancy,Th_02_30PM___05_15PM,4.0,1430.0,1715.0
ACCT4263A,6114,International Taxation 國際税法,3.00,- Dr. BUTT Yiu Yu,50,2,LEC,A,E,Tu 02:30PM - 05:15PM,CYT_201,"7/1, 14/1, 21/1",,,Sch of Accountancy,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
ACCT4263A,6114,International Taxation 國際税法,3.00,- Dr. BUTT Yiu Yu,50,2,LEC,A,E,Tu 02:30PM - 05:15PM,CYT_201,"4/2, 11/2, 18/2, 25/2",,,Sch of Accountancy,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
ACCT4263A,6114,International Taxation 國際税法,3.00,- Dr. BUTT Yiu Yu,50,2,LEC,A,E,Tu 02:30PM - 05:15PM,CYT_201,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Sch of Accountancy,Tu_02_30PM___05_15PM,2.0,1430.0,1715.0
ACCT4282A,5244,Rep Iss in Fin'l Serv Industry 金融服務業的報告問題,3.00,- Mr. LEUNG Yiu Wing Eric,50,20,LEC,A,E,Tu 10:30AM - 01:15PM,WMY_508,"7/1, 14/1, 21/1",,,Sch of Accountancy,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
ACCT4282A,5244,Rep Iss in Fin'l Serv Industry 金融服務業的報告問題,3.00,- Mr. LEUNG Yiu Wing Eric,50,20,LEC,A,E,Tu 10:30AM - 01:15PM,WMY_508,"4/2, 11/2, 18/2, 25/2",,,Sch of Accountancy,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
ACCT4282A,5244,Rep Iss in Fin'l Serv Industry 金融服務業的報告問題,3.00,- Mr. LEUNG Yiu Wing Eric,50,20,LEC,A,E,Tu 10:30AM - 01:15PM,WMY_508,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Sch of Accountancy,Tu_10_30AM___01_15PM,2.0,1030.0,1315.0
AIST1110-,5147,Intro to Comp Using Python 計算導論（Python）,3.00,- Dr. LAM King Tin,50,0,LEC,-,E,Tu 12:30PM - 02:15PM,MMW_707,"7/1, 14/1, 21/1",,,Dept of Computer Sci & Engg,Tu_12_30PM___02_15PM,2.0,1230.0,1415.0
AIST1110-,5147,Intro to Comp Using Python 計算導論（Python）,3.00,- Dr. LAM King Tin,50,0,LEC,-,E,Tu 12:30PM - 02:15PM,MMW_707,"4/2, 11/2, 18/2, 25/2",,,Dept of Computer Sci & Engg,Tu_12_30PM___02_15PM,2.0,1230.0,1415.0
AIST1110-,5147,Intro to Comp Using Python 計算導論（Python）,3.00,- Dr. LAM King Tin,50,0,LEC,-,E,Tu 12:30PM - 02:15PM,MMW_707,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Computer Sci & Engg,Tu_12_30PM___02_15PM,2.0,1230.0,1415.0
AIST1110-,5147,Intro to Comp Using Python 計算導論（Python）,3.00,- Dr. LAM King Tin,50,0,LEC,-,E,Th 02:30PM - 03:15PM,LPN_LT,"9/1, 16/1, 23/1",,,Dept of Computer Sci & Engg,Th_02_30PM___03_15PM,4.0,1430.0,1515.0
AIST1110-,5147,Intro to Comp Using Python 計算導論（Python）,3.00,- Dr. LAM King Tin,50,0,LEC,-,E,Th 02:30PM - 03:15PM,LPN_LT,"6/2, 13/2, 20/2, 27/2",,,Dept of Computer Sci & Engg,Th_02_30PM___03_15PM,4.0,1430.0,1515.0
AIST1110-,5147,Intro to Comp Using Python 計算導論（Python）,3.00,- Dr. LAM King Tin,50,0,LEC,-,E,Th 02:30PM - 03:15PM,LPN_LT,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Dept of Computer Sci & Engg,Th_02_30PM___03_15PM,4.0,1430.0,1515.0
AIST1110-,5147,Intro to Comp Using Python 計算導論（Python）,3.00,- Dr. LAM King Tin,50,0,LAB,-L01,E,Th 03:30PM - 04:15PM,LPN_LT,"9/1, 16/1, 23/1",,,Dept of Computer Sci & Engg,Th_03_30PM___04_15PM,4.0,1530.0,1615.0
AIST1110-,5147,Intro to Comp Using Python 計算導論（Python）,3.00,- Dr. LAM King Tin,50,0,LAB,-L01,E,Th 03:30PM - 04:15PM,LPN_LT,"6/2, 13/2, 20/2, 27/2",,,Dept of Computer Sci & Engg,Th_03_30PM___04_15PM,4.0,1530.0,1615.0
AIST1110-,5147,Intro to Comp Using Python 計算導論（Python）,3.00,- Dr. LAM King Tin,50,0,LAB,-L01,E,Th 03:30PM - 04:15PM,LPN_LT,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Dept of Computer Sci & Engg,Th_03_30PM___04_15PM,4.0,1530.0,1615.0
AIST3020-,8995,Intro to Computer Systems 計算機系統導論,3.00,- Professor LEE Pak Ching,80,5,LEC,-,E,Tu 11:30AM - 12:15PM,SWH_1,"7/1, 14/1, 21/1",,,Dept of Computer Sci & Engg,Tu_11_30AM___12_15PM,2.0,1130.0,1215.0
AIST3020-,8995,Intro to Computer Systems 計算機系統導論,3.00,- Professor LEE Pak Ching,80,5,LEC,-,E,Tu 11:30AM - 12:15PM,SWH_1,"4/2, 11/2, 18/2, 25/2",,,Dept of Computer Sci & Engg,Tu_11_30AM___12_15PM,2.0,1130.0,1215.0
AIST3020-,8995,Intro to Computer Systems 計算機系統導論,3.00,- Professor LEE Pak Ching,80,5,LEC,-,E,Tu 11:30AM - 12:15PM,SWH_1,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Computer Sci & Engg,Tu_11_30AM___12_15PM,2.0,1130.0,1215.0
AIST3020-,8995,Intro to Computer Systems 計算機系統導論,3.00,- Professor LEE Pak Ching,80,5,LEC,-,E,We 04:30PM - 06:15PM,SC_L5,"8/1, 15/1, 22/1",,,Dept of Computer Sci & Engg,We_04_30PM___06_15PM,3.0,1630.0,1815.0
AIST3020-,8995,Intro to Computer Systems 計算機系統導論,3.00,- Professor LEE Pak Ching,80,5,LEC,-,E,We 04:30PM - 06:15PM,SC_L5,"5/2, 12/2, 19/2, 26/2",,,Dept of Computer Sci & Engg,We_04_30PM___06_15PM,3.0,1630.0,1815.0
AIST3020-,8995,Intro to Computer Systems 計算機系統導論,3.00,- Professor LEE Pak Ching,80,5,LEC,-,E,We 04:30PM - 06:15PM,SC_L5,"12/3, 19/3, 26/3, 2/4, 9/4, 16/4",,,Dept of Computer Sci & Engg,We_04_30PM___06_15PM,3.0,1630.0,1815.0
AIST3020-,8995,Intro to Computer Systems 計算機系統導論,3.00,- Professor LEE Pak Ching,80,5,LAB,-L01,E,Tu 10:30AM - 11:15AM,SWH_1,"7/1, 14/1, 21/1",,,Dept of Computer Sci & Engg,Tu_10_30AM___11_15AM,2.0,1030.0,1115.0
AIST3020-,8995,Intro to Computer Systems 計算機系統導論,3.00,- Professor LEE Pak Ching,80,5,LAB,-L01,E,Tu 10:30AM - 11:15AM,SWH_1,"4/2, 11/2, 18/2, 25/2",,,Dept of Computer Sci & Engg,Tu_10_30AM___11_15AM,2.0,1030.0,1115.0
AIST3020-,8995,Intro to Computer Systems 計算機系統導論,3.00,- Professor LEE Pak Ching,80,5,LAB,-L01,E,Tu 10:30AM - 11:15AM,SWH_1,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Computer Sci & Engg,Tu_10_30AM___11_15AM,2.0,1030.0,1115.0
AIST3110-,8016,Music Information Retrieval 音樂資訊檢索,3.00,- Dr. CHAU Chuck Jee,40,35,LEC,-,E,Mo 09:30AM - 11:15AM,BMS_LT,"6/1, 13/1, 20/1, 27/1",,,Dept of Computer Sci & Engg,Mo_09_30AM___11_15AM,1.0,930.0,1115.0
AIST3110-,8016,Music Information Retrieval 音樂資訊檢索,3.00,- Dr. CHAU Chuck Jee,40,35,LEC,-,E,Mo 09:30AM - 11:15AM,BMS_LT,"10/2, 17/2, 24/2",,,Dept of Computer Sci & Engg,Mo_09_30AM___11_15AM,1.0,930.0,1115.0
AIST3110-,8016,Music Information Retrieval 音樂資訊檢索,3.00,- Dr. CHAU Chuck Jee,40,35,LEC,-,E,Mo 09:30AM - 11:15AM,BMS_LT,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Computer Sci & Engg,Mo_09_30AM___11_15AM,1.0,930.0,1115.0
AIST3110-,8016,Music Information Retrieval 音樂資訊檢索,3.00,- Dr. CHAU Chuck Jee,40,35,LEC,-,E,Tu 12:30PM - 01:15PM,ERB_401,"7/1, 14/1, 21/1",,,Dept of Computer Sci & Engg,Tu_12_30PM___01_15PM,2.0,1230.0,1315.0
AIST3110-,8016,Music Information Retrieval 音樂資訊檢索,3.00,- Dr. CHAU Chuck Jee,40,35,LEC,-,E,Tu 12:30PM - 01:15PM,ERB_401,"4/2, 11/2, 18/2, 25/2",,,Dept of Computer Sci & Engg,Tu_12_30PM___01_15PM,2.0,1230.0,1315.0
AIST3110-,8016,Music Information Retrieval 音樂資訊檢索,3.00,- Dr. CHAU Chuck Jee,40,35,LEC,-,E,Tu 12:30PM - 01:15PM,ERB_401,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Computer Sci & Engg,Tu_12_30PM___01_15PM,2.0,1230.0,1315.0
AIST3110-,8016,Music Information Retrieval 音樂資訊檢索,3.00,- Dr. CHAU Chuck Jee,40,35,LAB,-L01,E,Mo 11:30AM - 12:15PM,SHB_123,"6/1, 13/1, 20/1, 27/1",,,Dept of Computer Sci & Engg,Mo_11_30AM___12_15PM,1.0,1130.0,1215.0
AIST3110-,8016,Music Information Retrieval 音樂資訊檢索,3.00,- Dr. CHAU Chuck Jee,40,35,LAB,-L01,E,Mo 11:30AM - 12:15PM,SHB_123,"10/2, 17/2, 24/2",,,Dept of Computer Sci & Engg,Mo_11_30AM___12_15PM,1.0,1130.0,1215.0
AIST3110-,8016,Music Information Retrieval 音樂資訊檢索,3.00,- Dr. CHAU Chuck Jee,40,35,LAB,-L01,E,Mo 11:30AM - 12:15PM,SHB_123,"10/3, 17/3, 24/3, 31/3, 7/4, 14/4",,,Dept of Computer Sci & Engg,Mo_11_30AM___12_15PM,1.0,1130.0,1215.0
AIST3120-,8622,Introduction to NLP 自然語言處理導論,3.00,- Professor WANG Liwei,50,3,LEC,-,E,Tu 04:30PM - 06:15PM,SC_L3,"7/1, 14/1, 21/1",,,Dept of Computer Sci & Engg,Tu_04_30PM___06_15PM,2.0,1630.0,1815.0
AIST3120-,8622,Introduction to NLP 自然語言處理導論,3.00,- Professor WANG Liwei,50,3,LEC,-,E,Tu 04:30PM - 06:15PM,SC_L3,"4/2, 11/2, 18/2, 25/2",,,Dept of Computer Sci & Engg,Tu_04_30PM___06_15PM,2.0,1630.0,1815.0
AIST3120-,8622,Introduction to NLP 自然語言處理導論,3.00,- Professor WANG Liwei,50,3,LEC,-,E,Tu 04:30PM - 06:15PM,SC_L3,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Computer Sci & Engg,Tu_04_30PM___06_15PM,2.0,1630.0,1815.0
AIST3120-,8622,Introduction to NLP 自然語言處理導論,3.00,- Professor WANG Liwei,50,3,LAB,-L01,E,Th 04:30PM - 05:15PM,ERB_401,"9/1, 16/1, 23/1",,,Dept of Computer Sci & Engg,Th_04_30PM___05_15PM,4.0,1630.0,1715.0
AIST3120-,8622,Introduction to NLP 自然語言處理導論,3.00,- Professor WANG Liwei,50,3,LAB,-L01,E,Th 04:30PM - 05:15PM,ERB_401,"6/2, 13/2, 20/2, 27/2",,,Dept of Computer Sci & Engg,Th_04_30PM___05_15PM,4.0,1630.0,1715.0
AIST3120-,8622,Introduction to NLP 自然語言處理導論,3.00,- Professor WANG Liwei,50,3,LAB,-L01,E,Th 04:30PM - 05:15PM,ERB_401,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Dept of Computer Sci & Engg,Th_04_30PM___05_15PM,4.0,1630.0,1715.0
AIST3120-,8622,Introduction to NLP 自然語言處理導論,3.00,- Professor WANG Liwei,50,3,TUT,-T01,E,Th 05:30PM - 06:15PM,ERB_401,"9/1, 16/1, 23/1",,,Dept of Computer Sci & Engg,Th_05_30PM___06_15PM,4.0,1730.0,1815.0
AIST3120-,8622,Introduction to NLP 自然語言處理導論,3.00,- Professor WANG Liwei,50,3,TUT,-T01,E,Th 05:30PM - 06:15PM,ERB_401,"6/2, 13/2, 20/2, 27/2",,,Dept of Computer Sci & Engg,Th_05_30PM___06_15PM,4.0,1730.0,1815.0
AIST3120-,8622,Introduction to NLP 自然語言處理導論,3.00,- Professor WANG Liwei,50,3,TUT,-T01,E,Th 05:30PM - 06:15PM,ERB_401,"13/3, 20/3, 27/3, 3/4, 10/4, 17/4",,,Dept of Computer Sci & Engg,Th_05_30PM___06_15PM,4.0,1730.0,1815.0
AIST3510-,5218,Human-computer Interaction 人機互動,3.00,- Professor FU Chi Wing- Professor MENG Mei Ling Helen,70,6,LEC,-,E,Tu 01:30PM - 02:15PM,LSB_LT3,"7/1, 14/1, 21/1",,,Dept of Computer Sci & Engg,Tu_01_30PM___02_15PM,2.0,1330.0,1415.0
AIST3510-,5218,Human-computer Interaction 人機互動,3.00,- Professor FU Chi Wing- Professor MENG Mei Ling Helen,70,6,LEC,-,E,Tu 01:30PM - 02:15PM,LSB_LT3,"4/2, 11/2, 18/2, 25/2",,,Dept of Computer Sci & Engg,Tu_01_30PM___02_15PM,2.0,1330.0,1415.0
AIST3510-,5218,Human-computer Interaction 人機互動,3.00,- Professor FU Chi Wing- Professor MENG Mei Ling Helen,70,6,LEC,-,E,Tu 01:30PM - 02:15PM,LSB_LT3,"11/3, 18/3, 25/3, 1/4, 8/4, 15/4",,,Dept of Computer Sci & Engg,Tu_01_30PM___02_15PM,2.0,1330.0,1415.0
AIST3510-,5218,Human-computer Interaction 人機互動,3.00,- Professor FU Chi Wing- Professor MENG Mei Ling Helen,70,6,LEC,-,E,Fr 09:30AM - 11:15AM,ARC_G01,"10/1, 17/1, 24/1",,,Dept of Computer Sci & Engg,Fr_09_30AM___11_15AM,5.0,930.0,1115.0
AIST3510-,5218,Human-computer Interaction 人機互動,3.00,- Professor FU Chi Wing- Professor MENG Mei Ling Helen,70,6,LEC,-,E,Fr 09:30AM - 11:15AM,ARC_G01,"7/2, 14/2, 21/2, 28/2",,,Dept of Computer Sci & Engg,Fr_09_30AM___11_15AM,5.0,930.0,1115.0
AIST3510-,5218,Human-computer Interaction 人機互動,3.00,- Professor FU Chi Wing- Professor MENG Mei Ling Helen,70,6,LEC,-,E,Fr 09:30AM - 11:15AM,ARC_G01,"14/3, 21/3, 28/3",,,Dept of Computer Sci & Engg,Fr_09_30AM___11_15AM,5.0,930.0,1115.0
AIST3510-,5218,Human-computer Interaction 人機互動,3.00,- Professor FU Chi Wing- Professor MENG Mei Ling Helen,70,6,LEC,-,E,Fr 09:30AM - 11:15AM,ARC_G01,11/4,,,Dept of Computer Sci & Engg,Fr_09_30AM___11_15AM,5.0,930.0,1115.0
AIST3510-,5218,Human-computer Interaction 人機互動,3.00,- Professor FU Chi Wing- Professor MENG Mei Ling Helen,70,6,TUT,-T01,E,Tu 02:30PM - 03:15PM,LSB_LT3,"7/1, 14/1, 21/1",,,Dept of Computer Sci & Engg,Tu_02_30PM___03_15PM,2.0,1430.0,1515.0
